dft_vals_hull,mattersim_vals_hull,vasp_vals_gen,ms_vals_gen
-0.010880251301775168,-0.06484866471450434,-4.341802924615385,-4.387141301081731
0.07937739331360927,0.04212072850214277,-4.25154528,-4.280171907865084
0.03831531523668641,-0.05187077117859662,-4.292607358076923,-4.374163407545823
0.008323674852070972,-0.045261954885027045,-4.3225989984615385,-4.3675545912522535
0.08109679715976359,0.011883090468788993,-4.249825876153846,-4.3104095458984375
0.008669186005917595,-0.09195531660753353,-4.322253487307692,-4.41424795297476
0.12420365408283995,-0.041359226144041195,-4.2067190192307695,-4.363651862511268
0.03463151254437857,-0.07946335681561578,-4.296291160769231,-4.401755993182842
-0.037236567455621206,-0.11822009415786372,-4.368159240769231,-4.44051273052509
0.008822005621301976,-0.08359203301002704,-4.3221006676923075,-4.4058846693772535
0.10163080485207132,0.03735206348186004,-4.229291868461538,-4.2849405728853664
0.02748665254437821,-0.020319116656361658,-4.303436020769231,-4.342611753023588
0.0092771017751474,-0.021228188358584532,-4.321645571538462,-4.343520824725811
0.08094312562130224,-0.008631177672737245,-4.249979547692307,-4.330923814039964
0.01172433331360967,-0.025989517422587483,-4.31919834,-4.348282153789814
0.0038687548520712767,-0.03536809736925228,-4.327053918461538,-4.357660733736479
0.035035054852071035,-0.03711112058139143,-4.295887618461538,-4.359403756948618
0.05321339946745507,-0.006673357660718082,-4.277709273846154,-4.328965994027945
0.009134534852070608,-0.08360406397832598,-4.321788138461539,-4.4058967003455525
0.00991993408284042,-0.06670495509160723,-4.321002739230769,-4.388997591458834
0.08485587799999994,0.03821023305257221,-4.454751334666667,-4.494880676269531
0.008822448666666816,-0.037445386250813506,-4.530784764,-4.570536295572917
0.05456998466666718,-0.019049898783364938,-4.4850372279999995,-4.552140808105468
0.07392145066666611,0.006052335103353457,-4.465685762000001,-4.52703857421875
0.023508538666666468,-0.053249931335448863,-4.516098674,-4.586340840657552
0.09656830666666671,0.01708596547444685,-4.443038906,-4.516004943847657
0.06826824933333331,0.0019161860148120269,-4.471338963333333,-4.531174723307291
0.08445020266666692,0.04733397165934328,-4.45515701,-4.48575693766276
0.06701100300000018,-0.0136432011922194,-4.4725962096666665,-4.546734110514323
0.11474131133333287,0.03164030710856203,-4.424865901333334,-4.501450602213541
0.041947007999999286,-0.037903149922688506,-4.497660204666667,-4.570994059244792
0.11889692133333352,0.01184660593668685,-4.420710291333333,-4.521244303385417
0.03698877600000028,0.028492418924968455,-4.502618436666666,-4.504598490397135
0.08536352533333336,0.014905484517416134,-4.454243687333333,-4.518185424804687
0.08209603333333337,-0.020019849141438506,-4.457511179333333,-4.553110758463542
0.16094884933333375,0.04784412384033221,-4.378658363333333,-4.485246785481771
0.12254987466666645,0.024052111307780955,-4.417057338,-4.5090387980143225
0.12839170666666622,0.025216865539551492,-4.4112155060000005,-4.507874043782552
0.01722304066666691,-0.052311515808105113,-4.522384172,-4.585402425130209
0.029138879333332923,0.018426704406738992,-4.510468333333334,-4.5146642049153645
0.014308821000000194,-0.060488192240396366,-4.5252983916666665,-4.5935791015625
0.06249250433333309,-0.020913505554198686,-4.477114708333334,-4.554004414876302
0.07685593600000029,0.013830757141113814,-4.462751276666666,-4.51926015218099
0.022737839333332843,0.0036211013793954194,-4.516869373333334,-4.529469807942708
0.023606449333333224,-0.05326264699300065,-4.5160007633333334,-4.586353556315104
0.04260977499999985,-0.012794812520344756,-4.496997437666667,-4.545885721842448
-0.061058476128204475,-0.12532478723770524,-4.45451532,-4.510593668619792
0.01984368653846147,-0.07572965377416363,-4.373613157333334,-4.46099853515625
0.05049378587179554,-0.0701037382468197,-4.342963058,-4.455372619628906
-0.04816143146153884,-0.11894864791478899,-4.441618275333334,-4.504217529296875
-0.06670640946153839,-0.14162626021947577,-4.4601632533333335,-4.526895141601562
-0.07631969412820538,-0.1442197457337988,-4.4697765380000005,-4.529488627115885
0.05042445453846156,-0.0311119373028097,-4.343032389333334,-4.416380818684896
-0.026761887461538514,-0.10677772913223649,-4.420218731333334,-4.492046610514323
0.13796831187179492,-0.13537066533015363,-4.255488532,-4.52063954671224
-0.023740558794871802,-0.10062080774551774,-4.417197402666667,-4.485889689127604
-0.06603369346153887,-0.14091469202286167,-4.459490537333334,-4.526183573404948
0.1656409218717947,0.02950156774276369,-4.2278159220000004,-4.355767313639323
-0.018437126794871972,-0.09845965458796613,-4.411893970666667,-4.4837285359700525
0.03497057920512869,-0.028085610805413275,-4.358486264666666,-4.4133544921875
0.011671185871795053,-0.07827380253718452,-4.381785658,-4.463542683919271
0.07024094453846175,-0.16162544641739274,-4.323215899333333,-4.546894327799479
-0.020740443461538582,-0.10524625533666399,-4.414197287333334,-4.49051513671875
0.02350523787179526,-0.07570066207494452,-4.369951606,-4.460969543457031
-0.05414315346153753,-0.12979968144343434,-4.447599997333333,-4.515068562825521
0.040266995205128,-0.11070483281062238,-4.353189848666667,-4.495973714192709
-0.014581253461537713,-0.08124977503067399,-4.408038097333333,-4.46651865641276
-0.01618824079487169,-0.11182737105932006,-4.409645084666667,-4.497096252441406
-0.01814449346153868,-0.10098651005671577,-4.411601337333334,-4.486255391438802
0.06322524653846173,-0.031113463181715595,-4.330231597333333,-4.416382344563802
-0.011652505461538176,-0.10973386519994488,-4.405109349333333,-4.495002746582031
0.034334648871795714,-0.06069669478978845,-4.359122194999999,-4.445965576171875
-0.05507481746153786,-0.13953326298640345,-4.448531661333333,-4.52480214436849
-0.0019962341282049323,-0.09296750777807006,-4.395453078,-4.478236389160156
0.02987273920512834,-0.09007444137181952,-4.363584104666667,-4.475343322753906
0.007670130538461883,-0.11826251103327845,-4.385786713333333,-4.503531392415365
0.09944361633333276,0.026398785909016453,-3.64321146,-3.70819206237793
0.16927079633333264,0.027500851949055605,-3.57338428,-3.7070899963378907
0.15649462883333243,0.039444287618001006,-3.5861604475,-3.6951465606689453
0.1974431876851881,0.03980753156874206,-3.6174482327777775,-3.7673467000325522
0.07999069157407623,0.044992552863230006,-3.7349007288888894,-3.7621616787380643
0.15603584166666584,0.03279626937139568,-3.4658376814285714,-3.5805751255580356
0.17147292810606052,0.02242154786081052,-3.6094798809090913,-3.7508024735884233
0.1729328771969696,0.0005990519668119809,-3.6080199318181823,-3.772624969482422
0.18577401628787893,-0.017777385133685097,-3.595178792727273,-3.791001406582919
0.17287943219697022,-0.040817809827399465,-3.6080733768181816,-3.8140418312766333
0.18635265446969695,-0.08700130925033989,-3.594600154545455,-3.8602253306995737
0.1412969018518515,-0.06736038349292928,-3.413475758333333,-3.6133876376681857
0.17621528074074,-0.002877164770056062,-3.3785573794444446,-3.5489044189453125
0.1677658404629625,-0.14263961933277303,-3.387006819722222,-3.6886668735080295
0.1569585331944432,0.003993776109482816,-3.5152406370833336,-3.6598857243855796
0.170335324444443,-0.10416211022271105,-3.5018638458333338,-3.7680416107177734
0.14549962361111035,0.04264333513047891,-3.5266995466666664,-3.6212361653645835
0.12513606749999884,-0.0886067284478087,-3.547063102777778,-3.752486228942871
0.1529089873717937,0.04761796119885453,-3.5571156417948715,-3.6543904818021336
0.1532594845512807,0.04763087248190745,-3.5567651446153845,-3.6543775705190806
0.15313127942307547,0.0476232430873762,-3.5568933497435897,-3.654385199913612
0.15305826608974193,0.047614146501588905,-3.5569663630769233,-3.654394296499399
0.15385119249999857,0.04764290345020683,-3.5561734366666666,-3.6543655395507812
0.1530443807051265,0.04761502681634244,-3.5569802484615387,-3.6543934161846456
0.15314550173076746,0.04763087248190745,-3.5568791274358977,-3.6543775705190806
0.15359393301281887,0.04762412340212974,-3.5564306961538463,-3.6543843195988583
0.15283831711538332,0.047631459358409955,-3.557186312051282,-3.654376983642578
0.15280841070512663,0.04762471027863224,-3.5572162184615386,-3.654383732722356
0.15222448788461396,0.04763204623491246,-3.5578001412820512,-3.6543763967660756
0.16651271261111011,-0.02343713972303707,-3.491497918,-3.6732208251953127
0.14718800461111003,-0.019062953525120108,-3.510822626,-3.6688466389973957
0.14787901261111003,-0.020187271965875553,-3.510131618,-3.669970957438151
0.14865301927777663,-0.0015924029880109991,-3.5093576113333333,-3.6513760884602866
0.14791817394444307,-0.011514939202203589,-3.510092456666667,-3.661298624674479
0.13616052261110978,0.04269089168972373,-3.521850108,-3.607092793782552
0.15483978794444297,-0.012147161695692965,-3.503170842666667,-3.6619308471679686
0.12722220727777644,0.03237696753607766,-3.5307884233333335,-3.617406717936198
0.1268677419444435,0.03248225318060882,-3.5311428886666665,-3.617301432291667
0.1405336966111097,0.049382125006780964,-3.5174769340000003,-3.6004015604654946
0.1271855779444433,0.03265467749701534,-3.5308250526666667,-3.6171290079752603
0.11676888927777673,-0.07550826602512029,-3.5412417413333332,-3.725291951497396
0.14256866861111028,-0.060598903232151446,-3.5154419619999997,-3.710382588704427
0.14747440594444328,0.04415242936876007,-3.5105362246666667,-3.6056312561035155
0.14804570194444322,-0.03254917992485984,-3.5099649286666668,-3.6823328653971354
0.14656111527777682,-0.04197580549452118,-3.511449515333333,-3.691759490966797
0.1278469999444436,-0.0006494098239482327,-3.5301636306666664,-3.650433095296224
0.16053883677777758,-0.04580092959933868,-3.3002926153333334,-3.49754638671875
0.15663016133333274,0.04294891357421804,-3.591046642,-3.697202682495117
0.17532817983333215,0.03370361328124938,-3.5723486235000004,-3.706447982788086
0.16343492277777738,-0.016035000483195727,-3.5314127541666664,-3.704601287841797
0.12314429685185502,0.044091436598038936,-3.697419359444444,-3.769287533230252
0.11813282129629954,0.04535410139296081,-3.7024308349999995,-3.76802486843533
0.12670551766666582,0.034490489959716264,-3.6064538550000003,-3.690106201171875
0.11983203466666614,0.03228216171264586,-3.613327338,-3.6923145294189452
0.15869557516666566,0.03925924301147399,-3.5744637975000004,-3.685337448120117
0.08613872916666576,0.03476095199584872,-3.6470206435000003,-3.6898357391357424
0.17217297666666642,-0.01406564712524494,-3.5609863959999997,-3.738662338256836
0.17190146030303044,0.042063929817893086,-3.5953073,-3.7162288318980825
0.18918048393939424,0.010594758120450187,-3.578028276363636,-3.7476980035955254
0.19111899592592518,0.025748199886745482,-3.3728174911111113,-3.53220091925727
0.15653959555555508,-0.06226646900177091,-3.513161195,-3.724370320638021
0.1410163397222215,-0.06206429004669278,-3.5286844508333335,-3.724168141682943
0.1702184947222216,-0.0619908571243295,-3.4994822958333334,-3.7240947087605796
0.1972350222222219,-0.028946677843730395,-3.472465768333333,-3.6910505294799805
0.1637011530952357,0.04014212744576273,-4.020335955714286,-4.137067522321429
0.10906136611110906,0.047635841369626064,-4.053081316666667,-4.107715861002604
0.09363538944444372,0.04755401611328036,-4.404374561333333,-4.444780476888021
0.16196526931249888,0.043888425827025124,-3.847753171,-3.9609420776367186
0.14415145481481595,-0.07624131661874145,-4.515251844444444,-4.731659783257379
0.12157101564814887,-0.043910909582066004,-4.537832283611111,-4.699329376220703
0.14269931870370467,-0.08929181981969592,-4.5167039805555556,-4.744710286458333
0.1727579389166669,0.040776930914984355,-4.796889596,-4.924837748209636
0.19768178224999922,0.049061436123317925,-4.7719657526666674,-4.916553243001302
0.16162440758333396,0.04890732235378703,-4.808023127333333,-4.916707356770833
0.16655241691666678,0.04896428849962042,-4.803095118,-4.916650390625
0.13595941425000024,0.024558364020453638,-4.833688120666666,-4.941056315104166
0.17119417091666644,0.03513372209337007,-4.798453364,-4.93048095703125
0.10170936410256459,0.03711896064953901,-4.359423598461539,-4.420862344595102
0.1024615702564109,0.03713099161783884,-4.358671392307692,-4.4208503136268025
0.10568689256410302,0.03686014811197946,-4.35544607,-4.421121157132662
0.09904170948717983,0.03707318428235151,-4.362091253076923,-4.42090812096229
0.1323047722222226,0.04116450415717221,-4.269347089333333,-4.357585652669271
0.15185065155555577,0.04470810360378685,-4.24980121,-4.354042053222656
0.11542170222222303,0.024583286709255248,-4.286230159333333,-4.374166870117188
0.1475042262222228,0.04021184709336989,-4.254147635333333,-4.358538309733073
0.11494530555555649,0.024161635504828638,-4.2867065559999995,-4.3745885213216145
0.14544217555555594,0.04232671525743292,-4.256209686,-4.35642344156901
0.14118697355555643,0.04234604305691203,-4.260464888,-4.356404113769531
0.13613396222222285,0.04965296851264078,-4.265517899333333,-4.349097188313802
0.11571020155555534,0.024197239345974175,-4.285941660000001,-4.374552917480469
0.13508094355555578,0.04971603817409953,-4.266570918,-4.349034118652344
0.1140999415555557,0.024549208747015605,-4.28755192,-4.3742009480794275
0.150425281555556,0.0308398988511831,-4.25122658,-4.36791025797526
0.1461298008888896,0.04232722388373489,-4.255522060666666,-4.356422932942708
0.07486862745210665,0.04929626650280383,-5.482863691666667,-5.501089731852214
0.0694141463409963,0.030200739701588653,-5.4883181727777774,-5.520185258653429
0.16507628522988504,0.0272680852148266,-5.392656033888889,-5.523117913140191
0.15667407300766278,0.027158730559878386,-5.401058246111111,-5.523227267795139
0.1253428868965516,0.029998560746510528,-5.432389432222222,-5.520387437608507
0.13373842121921076,0.040416422344390135,-6.111003049285714,-6.200773511614118
0.10317212749999793,0.009803016980487023,-4.885228165833333,-4.9797468185424805
0.12236340249999778,0.03608087698618334,-4.866036890833334,-4.953468958536784
0.11307435833333113,0.009783625602720392,-4.875325935,-4.979766209920247
0.10975655166666431,0.036286552747088585,-4.878643741666667,-4.953263282775879
0.10914712333333121,0.03161545594533077,-4.87925317,-4.957934379577637
0.08743106749999807,0.019923726717628654,-4.900969225833333,-4.969626108805339
0.09159754333333137,0.009791890780128654,-4.89680275,-4.979757944742839
0.09742200166666493,0.024118304252622735,-4.890978291666666,-4.965431531270345
0.09791848916666446,0.029329816500343497,-4.890481804166667,-4.960220019022624
0.10630878499999774,0.03360418478647631,-4.882091508333334,-4.955945650736491
0.10899680749999785,0.009785532951353204,-4.8794034858333335,-4.979764302571614
0.04375720045454479,0.030811309814454013,-4.048141874545454,-4.061598344282671
0.09288359318181705,-0.004598444158379067,-3.999015481818182,-4.097008098255504
0.016914865909090082,-0.0046438737349063786,-4.074984209090909,-4.097053527832031
0.02569820590908911,-0.00456896695223552,-4.06620086909091,-4.09697862104936
0.06167593409090788,0.011769034645775278,-4.030223140909091,-4.08064061945135
0.061289037727271456,0.011460044167259653,-4.030610037272727,-4.080949609929865
0.017332811363635514,-0.004481575705787222,-4.074566263636363,-4.096891229802912
0.040496346818180484,0.022240378639915903,-4.051402728181818,-4.070169275457209
0.1897253749999992,0.022509281451885244,-4.487851996153847,-4.651981647198017
0.09829918388888936,0.005935880872937727,-3.7337149425000002,-3.824676831563314
0.08791209138889,0.03430991702609543,-3.7441020349999996,-3.7963027954101562
0.03413282388888961,0.015080981784396208,-3.7978813025,-3.8155317306518555
0.05365541366666804,0.02718915939331179,-4.589659002,-4.622384134928385
0.11241905233333505,0.014990266164145005,-4.530895363333333,-4.634583028157552
0.038823453000000896,0.015980561574300722,-4.6044909626666675,-4.633592732747396
0.05351076033333513,0.024073314666749113,-4.589803655333333,-4.625499979654948
0.07046129607142859,0.03156262352352979,-3.8315776757142856,-3.8725272587367465
0.06149345749999968,0.03392855326334532,-3.8405455142857146,-3.870161328996931
0.05309114678571447,0.034033457438150005,-3.8489478249999998,-3.8700564248221263
0.034650730357142834,0.0009532201857784806,-3.8673882414285714,-3.903136662074498
0.014529436071428314,-0.0008759271530887069,-3.887509535714286,-3.904965809413365
